59.839,13.544,
60.135,13.008,
59.838,13.143,
59.327,14.524,
59.128,15.143,
59.238,14.431,
59.066,15.112,
58.986,14.619,
58.88,14.902,
59.067,15.333,
59.274,15.207,
59.592,15.23,
59.784,14.522,
59.519,15.04,
59.876,14.994,
59.167,15.533,
59.174,14.872,
59.467,15.367,
59.616,16.553,
59.514,15.993,
59.394,15.839,
59.92,16.607,
59.614,16.229,
59.567,16.25,
59.707,16.222,
59.422,16.097,
60.004,15.793,
60.065,15.924,
59.83,15.693,
59.933,16.95,
59.938,16.862,
59.783,16.933,
60.15,15.188,
60.083,14.983,
60.145,16.168,
60.283,15.817,
60.28,15.989,
60.142,15.414,
60.486,15.437,
60.683,13.715,
60.348,15.751,
60.604,15.626,
61.007,14.543,
60.733,15.002,
61.12,14.616,
60.886,15.118,
61.228,14.039,
60.675,17.142,
60.717,16.6,
60.617,16.767,
60.65,16.533,
60.583,16.533,
60.517,16.483,
60.546,16.287,
60.891,16.718,
60.95,17.133,
60.617,16.883,
60.65,17.033,
61.367,16.6,
61.348,16.395,
61.347,16.075,
61.267,16.633,
61.233,16.567,
61.729,17.104,
61.546,17.011,
61.644,17.083,
61.304,17.059,
61.829,16.091,
61.377,15.818,
62.525,15.659,
62.391,17.306,
62.487,17.326,
62.294,17.375,
62.458,17.349,
62.35,17.033,
62.449,17.405,
62.632,17.938,
62.932,17.776,
63.0,17.683,
63.167,17.267,
63.183,17.067,
63.291,18.715,
63.25,18.717,
63.2,18.5,
63.3,18.6,
63.447,18.11,
63.179,14.636,
63.183,14.533,
63.852,15.556,
63.076,14.832,
63.326,14.449,
62.917,14.517,
62.034,14.366,
59.333,18.052,
58.98,17.937,
59.608,17.858,
59.607,17.858,
55.571,13.067,
56.645,25.121,
56.922,27.505,
56.991,27.676,
56.874,27.645,
56.954,27.733,
56.97,27.698,
56.929,27.572,
56.992,27.65,
56.902,27.627,
56.93,27.642,
56.753,27.699,
56.944,27.644,
56.96,27.678,
56.949,27.595,
56.647,27.268,
56.587,27.151,
56.839,27.369,
56.902,27.564,
56.89,27.622,
57.41,27.441,
56.986,27.696,
57.084,25.74,
56.891,27.544,
56.915,27.627,
56.939,27.546,
56.864,27.611,
56.681,24.246,
56.598,24.208,
56.565,24.167,
56.662,24.35,
56.597,24.229,
56.617,24.083,
56.537,24.197,
57.312,25.275,
57.234,25.041,
55.977,26.643,
55.908,26.619,
56.499,25.857,
56.526,25.881,
56.65,23.713,
